TABLE S2: P. falciparum functional gene groups																																																
Bozdech & Llinas et al.																																																

This table contains all of the ORFs, the corresponding oligonucleotides, and the expression data																																																
for the P. falciparum functional groups including transcription machinery, cytoplasmic translation																																																
machinery, the glycolytic pathway, ribonucleotied synthesis, deoxyribonucleotide synthesis, DNA																																																
replication machinery, the TCA cycle, the proteaseome, the plastid genome, merozoite invasion,																																																
actin myosin motility, early ring transcripts, mitochondrial genes and the organellar translational group.																																																

Transcription machinery																																																
oligo_ID	ORF_ID	Manual annotation	TP 1	TP 2	TP 3	TP 4	TP 5	TP 6	TP 7	TP 8	TP 9	TP 10	TP 11	TP 12	TP 13	TP 14	TP 15	TP 16	TP 17	TP 18	TP 19	TP 20	TP 21	TP 22	TP 24	TP 25	TP 26	TP 27	TP 28	TP 30	TP 31	TP 32	TP 33	TP 34	TP 35	TP 36	TP 37	TP 38	TP 39	TP 40	TP 41	TP 42	TP 43	TP 44	TP 45	TP 46	TP 47	TP 48
opfk12894	PF11_0039	early transcribed membrane protein 11.1	3.193	3.697346275	3.264768585	2.936095298	2.850785622	2.919675	2.409	2.881007858	3.373350634	3.121505247	2.229	2.528432314	1.872407541	1.092	1.099402549	0.870250151	0.606110091	0.549	0.347086553	0.288	0.209009919	0.209516166	0.118182958	0.092765197	0.072131752	0.072	0.062406452	0.035858479	0.037	0.051155247	0.11818208	0.142295435	0.245268175	0.569920249	0.619634411	0.575906117	1.187900978	1.294651707	1.802653828	3.325027125	3.851999907	4.787451292	3.371074221	2.568407787	3.639297808	2.50488126
z_3_100	PFE1150w	multidrug resistance protein	2.295	1.81787162	1.889776097	2.179617462	1.684167632	1.604426047	1.361	1.675555225	1.824628629	1.694090881	1.385	1.493310905	1.718628012	1.113	1.456329586	1.120228029	1.076311273	1.407	1.089786039	1.031	0.966090285	0.715535087	0.877801671	0.656553684	0.542627498	0.549	0.597437744	0.475124834	0.392	0.452122091	0.285137703	0.331474349	0.302016514	0.407239802	0.426182778	0.486178307	0.629273549	0.937217879	1.047472645	1.243463629	2.122059795	1.9755645	2.481229961	2.338041916	2.702723133	2.216206254

Mitochondrial																																																
oligo_ID	ORF_ID	Manual annotation	TP 1	TP 2	TP 3	TP 4	TP 5	TP 6	TP 7	TP 8	TP 9	TP 10	TP 11	TP 12	TP 13	TP 14	TP 15	TP 16	TP 17	TP 18	TP 19	TP 20	TP 21	TP 22	TP 24	TP 25	TP 26	TP 27	TP 28	TP 30	TP 31	TP 32	TP 33	TP 34	TP 35	TP 36	TP 37	TP 38	TP 39	TP 40	TP 41	TP 42	TP 43	TP 44	TP 45	TP 46	TP 47	TP 48
d34599_1	NULL	cytochrome oxidase subunit 3	0.745	0.524207228	0.479570542	0.561665779	0.443266087	0.319616897	0.276	0.314980711	0.499755652	0.262052283	0.223	0.363970357	0.266266317	0.206	0.301367631	0.346931926	0.333196149	0.586	0.607812738	0.509	0.805384896	0.66689742	0.764129523	0.966837293	0.880335247	0.982	1.097521439	1.310627455	1.411	1.980008833	2.885143405	2.451100676	2.201642637	2.685843555	2.255626369	2.084798385	2.136390234	1.834986545	1.445535022	1.362074889	0.996688229	0.842907501	0.699245305	0.497406949	0.553888277	0.575077076
e10359_5	PFE0970w	cytochrome c oxidase assembly protein (heme A: farnesyltransferase), putative	0.456	0.528856525	0.47202485	0.465524785	0.37507131	0.566939483	0.327	0.28182485	0.268098082	0.292881956	0.63	0.290401867	0.4997833	0.513	0.871272287	0.608591073	0.792436909	1.01	1.042082127	1.409	1.443561901	1.481578552	1.546302228	1.640184795	1.65329251	1.823	1.654186997	1.689830861	1.468	1.281890229	1.807435474	1.231307932	0.870461552	0.962077129	0.929942662	0.76451763	0.607033087	0.86190577	0.4594777	0.675172087	0.773313571	0.566328499	0.688911627	0.672760127	0.655854112	0.429603038
e23986_4	NULL	cytochrome B	0.681	0.463766465	0.38231496	0.433899452	0.340973921	0.246054281	0.219	0.226170358	0.327964649	0.18806105	0.129	0.172950454	0.175137737	0.118	0.173412654	0.205589295	0.190710955	0.411	0.491843032	0.43	0.67997895	0.535949833	0.774955465	0.861276918	0.940171776	1.058	1.194043362	1.424478106	1.552	2.001825073	2.985504481	2.293177484	2.122772069	2.717086868	2.227148673	1.941966437	2.599514592	2.021473803	1.510362231	1.375109087	0.812161353	0.730958874	0.682022463	0.539812613	0.579065031	0.637585464
e714_14	PFE0225w	3-methyl-2-oxobutanoate dehydrogenase (lipoamide), putative	0.731	0.826410971	1.103347547	0.965204933	0.720916297	0.66840518	0.644	1.236240107	0.697575609	0.749161226	0.482	0.76407961	0.869993126	0.537	0.521079786	0.72306692	0.774900299	0.519	0.569156137	0.5	0.673476447	0.674380155	0.669402705	0.770910789	0.754924362	1.185	1.228158896	1.669212234	1.981	1.764103657	2.516527981	1.547154512	1.694754998	1.931695704	1.869705195	1.421911246	1.657566635	1.220535084	0.788163474	1.068805211	0.775741525	0.817883692	0.761247304	0.780493412	0.883703602	0.69668428
f40451_2	NULL	cytochrome c oxidase subunit I	0.614	0.442844696	0.434296386	0.398479092	0.319054161	0.284103913	0.224	0.219065533	0.298031366	0.18806105	0.144	0.198763949	0.183681026	0.172	0.229813859	0.251146019	0.299218922	0.511	0.588073178	0.521	0.850902636	0.680927506	0.92832268	1.020417218	0.98771323	1.17	1.350475599	1.494402204	1.485	2.060503199	3.310974063	2.094950743	1.931366589	2.291532059	2.128949967	1.689263576	2.175638027	1.845745499	1.381845053	1.251284132	0.868004963	0.7138373	0.622316807	0.507721844	0.548852919	0.559165887
km827_4	PF10_0120	hypothetical protein	0.832	0.69274393	0.560896315	0.527510416	0.509025367	0.489571915	0.305	0.323269676	0.322758851	0.238930022	0.233	0.18714787	0.220702022	0.176	0.193616074	0.240632926	0.318947649	0.346	0.397257848	0.567	0.646537349	0.73611258	1.183633953	1.143570958	1.37542134	1.501	1.634216893	1.818921437	2.044	1.645242948	2.043799494	1.413084251	1.946755996	1.913380729	2.126985899	1.619678759	1.77661849	1.37833194	1.135046387	1.664468552	1.135083458	1.222215869	1.040256537	1.003982709	1.12540027	0.90466674
ks56_24	PF11_0485	hypothetical protein	0.535	0.457954861	0.378961313	0.408599216	0.277650192	0.246054281	0.23	0.223802077	0.18740836	0.205017374	0.184	0.134230203	0.283352917	0.339	0.467204001	0.327073881	0.489929877	0.785	1.019875208	1.091	0.801669156	0.966206213	1.576073501	1.228339211	1.409847903	1.92	1.666668275	1.75616905	1.954	1.637720125	1.45288922	1.238710637	1.363883431	1.105365229	1.378711195	0.94214215	0.667213098	0.625210415	0.426495375	0.389722872	0.515947039	0.537353534	0.560314774	0.457293488	0.465769696	0.409145776
m2511_7	PF13_0061	ATP synthase gamma chain, mitochondrial precursor, putative	0.509	0.573024747	0.522329452	0.62365141	0.41891083	0.333568438	0.312	0.298402781	0.425573159	0.451654831	0.347	0.354935633	0.535380366	0.559	0.574113722	0.610927285	0.738730987	0.852	1.116105355	1.386	1.160237274	1.40020396	1.864764641	1.702561259	1.781982166	2.023	1.781496153	1.636043193	1.751	1.533905063	1.875906	1.315204664	1.262890633	1.133376457	1.168565776	0.880797591	0.635814848	0.579784052	0.462889653	0.355833935	0.557222777	0.553158043	0.548832891	0.571903416	0.53500574	0.493247927
m36754_6	PF13_0327	hypothetical protein	0.671	0.619517617	0.561734714	0.565460807	0.360458149	0.404594406	0.278	0.223802077	0.255083605	0.229681122	0.328	0.09034725	0.115334604	0.25	0.351034349	0.126157071	0.224688198	0.437	0.389033032	0.551	0.545283683	0.501342252	1.087102839	0.970835789	1.149189917	1.491	1.417042416	1.648593606	2.062	1.86340499	2.166671376	1.862178438	1.903473417	1.759319099	1.686073403	1.297391081	1.558138831	1.444080582	0.995155875	1.210878135	1.001544211	0.956173232	1.055182968	1.064725994	1.063717301	0.677363554
m38913_3	PF13_0353	NADH-cytochrome b5 reductase, putative	0.836	0.721801953	0.73360875	0.683107047	0.501718769	0.509865055	0.353	0.465366242	0.37351529	0.357624278	0.2	0.286529854	0.334612739	0.152	0.334198185	0.237128556	0.352924877	0.455	0.34379665	0.499	0.524847143	0.44522185	0.903964297	0.944445695	1.27951891	1.327	1.468631778	1.646800705	1.848	1.937880989	1.656425028	1.613778364	1.719762756	1.780866159	1.800965984	1.45853492	1.146036619	0.982644314	0.895071628	0.797693637	0.793951403	0.808664432	0.904770554	1.41199396	1.159388882	1.095601409
m5949_2	PF13_0359	mitochondrial carrier protein, putative	0.388	0.493986864	0.410820908	0.350408614	0.254512684	0.228297789	0.162	0.211960708	0.089799841	0.229681122	0.22	0.194891916	0.37732924	0.264	0.484040165	0.525654436	0.879024065	0.651	0.79204824	1.271	1.306079815	1.750021188	1.408271751	1.984055657	2.55985744	1.946	1.868032975	1.752583248	2.097	1.381191562	1.36565954	1.215680163	1.679365706	1.07519932	1.067420968	0.712329017	0.397711331	0.491322157	0.375315945	0.372778423	0.456461352	0.454379833	0.4500889	0.609724674	0.54633524	0.537572057
n132_54	PF14_0373	ubiquinol cytochrome c oxidoreductase, putative	0.855	0.59975812	0.626292252	0.607206226	0.411604231	0.421082556	0.284	0.32682208	0.305840044	0.235847048	0.176	0.13035818	0.165170539	0.131	0.120378693	0.106299009	0.150157474	0.235	0.228649438	0.325	0.386436136	0.43306242	0.740673342	0.775709023	1.029516858	1.324	1.485273482	1.585841326	1.331	2.041696052	2.544666544	2.626296845	1.936175879	2.642749436	2.119130097	1.697503835	1.403763993	1.237271045	0.832518964	0.998420451	1.002758188	0.894272223	0.920845156	0.683075022	0.883703602	0.778513463
n134_91	PF14_0597	cytochrome c1 precursor, putative	0.553	0.57186244	0.578502898	0.449079601	0.405515417	0.49084022	0.384	0.299586904	0.313648723	0.257427821	0.451	0.256844326	0.296167878	0.514	0.637249437	0.433372882	0.629126961	0.747	0.628374719	0.689	0.882486339	1.009231856	0.990571725	1.400274737	1.388536231	1.428	1.255617727	1.371586834	1.237	1.822781782	2.199499812	1.506028603	1.909244474	1.651583674	1.721424985	1.140825187	0.978579262	0.879837218	0.766554382	0.675172087	0.70411592	0.563694408	0.494868159	0.351852406	0.39779251	0.409145776
n136_4	PF14_0248	ubiquinol-cytochrome c reductase hinge protein, putative	0.576	0.677633731	0.48208574	0.561665779	0.398208818	0.294250464	0.304	0.361162098	0.256385055	0.237388535	0.241	0.252972293	0.303287291	0.23	0.341774444	0.23596045	0.341964487	0.464	0.47292599	0.493	0.45796397	0.61919508	0.959898249	0.915656485	1.112304398	1.181	1.283076658	1.772305372	1.913	1.418805766	1.821504756	1.39169879	1.729381107	2.220426711	2.07101266	1.450294552	1.381523609	1.257593467	1.165753998	0.881112595	0.769671566	0.804713275	0.636095067	0.668175722	0.717537081	0.598943943
n138_34	PF14_0288	cytochrome c oxidase subunit II precursor, putative	0.693	0.568375449	0.658151872	0.609736258	0.398208818	0.362739823	0.301	0.284193114	0.261590854	0.292881956	0.227	0.14713695	0.210734835	0.473	0.307260293	0.10980337	0.220304045	0.331	0.422754719	0.481	0.561075506	0.529402426	1.014027798	0.881269398	1.048369477	1.322	1.332169646	1.722103505	1.885	1.576785135	2.492141182	1.623648539	1.808251675	2.251669768	2.035661079	1.630665807	1.763535893	1.243248194	0.982645369	1.075322309	0.938416591	1.002269693	0.787655584	0.837798376	0.940351213	0.955809979
n148_7	PF14_0721	cytochrome c oxidase assembly protein, putative	0.46	0.433546101	0.620423408	0.299808085	0.275214659	0.266347402	0.4	0.290113816	0.195217058	0.226598148	0.503	0.166497066	0.308982818	0.519	0.972289371	0.510468885	0.765035935	1.184	1.353802103	1.499	1.360886876	1.630297649	2.519732865	2.022441335	2.280347031	2.592	1.845566694	2.203503546	2.246	1.46093361	1.315948056	0.950829667	1.105149611	0.859728468	0.934852598	0.748952637	0.549469603	0.46860894	0.343470926	0.334979196	0.481955239	0.420136725	0.443199804	0.652130338	0.513605486	 
opfl0029	PFL1725w	ATP synthase beta chain, mitochondrial precursor, putative	0.41	0.320800864	0.256553455	0.278302858	0.188753421	0.082440862	0.047	0.08170552	0.045550645	0.067825296	 	0.103253998	0.168018313	0.12	0.377972242	0.393656791	0.505274435	0.977	1.078271271	1.204	1.490008506	1.546117017	2.00369732	1.578607782	1.781982166	1.722	2.081047026	2.139854869	1.91	1.78441526	1.68737747	1.394988816	1.043592097	0.892049122	0.850401605	0.629925941	0.507605283	0.573806867	0.404886283	0.388419468	0.297428291	0.221263221	0.40416147	0.442394222	0.410380868	0.355729501
opfm60514	PF13_0353	NADH-cytochrome b5 reductase, putative	0.842	0.750860044	0.749538535	0.594556108	0.49441217	0.471815423	0.324	0.418000696	0.390434116	0.346833891	0.208	0.318796717	0.350275474	0.165	0.26180259	0.244137296	0.356212987	0.459	0.38574313	0.639	0.494192361	0.678121522	1.08980923	1.079595019	1.253289227	1.39	1.469463903	1.715828299	2.043	2.022136677	1.598271908	1.74044592	1.793824149	1.663434608	1.441558437	1.321196332	0.767949223	0.926458996	0.726748117	0.75337735	0.790309471	0.788908727	0.955290772	1.198819558	1.095188196	1.097874479
opfm60522	MAL13P1.47	mitochondrial ATP synthase delta subunit, putative	0.267	0.330099459	0.308534881	0.247942542	0.197277769	 	 	0.174068286	0.134049041	0.141816528	0.079	0.136811548	0.267690183	0.153	0.408277377	0.570043054	0.816549805	0.93	1.351334645	1.996	2.203429057	2.18869552	2.548602043	2.167187031	2.858220664	1.921	2.253288842	2.06096616	2.028	1.499300042	1.742716712	1.084899928	1.21095147	1.043956006	1.102772549	0.7306408	0.715618755	0.647923597	 	0.603483922	0.444321434	0.471501408	0.346752156	0.471046704	0.577806172	0.384142407

Organellar Translation machinery																																																
oligo_ID	ORF_ID	Manual annotation	TP 1	TP 2	TP 3	TP 4	TP 5	TP 6	TP 7	TP 8	TP 9	TP 10	TP 11	TP 12	TP 13	TP 14	TP 15	TP 16	TP 17	TP 18	TP 19	TP 20	TP 21	TP 22	TP 24	TP 25	TP 26	TP 27	TP 28	TP 30	TP 31	TP 32	TP 33	TP 34	TP 35	TP 36	TP 37	TP 38	TP 39	TP 40	TP 41	TP 42	TP 43	TP 44	TP 45	TP 46	TP 47	TP 48
b272	PFB0390w	ribosome releasing factor, putative	0.379	0.481201313	0.368061999	0.349143579	0.266690312	0.246054281	0.123	0.182357251	0.104115758	0.172646213	0.214	0.252972293	0.410078574	0.271	0.490774651	0.449726574	0.731058675	0.768	1.057709291	1.076	1.168597729	1.378691139	1.999186632	1.761739155	2.318052268	1.555	1.88966723	1.960562426	2.096	1.265340037	1.298126899	0.91546145	1.314829796	 	1.156781838	0.762686474	0.549469603	0.580979468	0.361668065	0.503120516	0.485597207	0.492574099	0.378901395	0.632646632	0.54255874	0.394371055
b391	PFB0585w	Leu/Phe-tRNA protein transferase, putative	1.042	1.01703175	0.520652603	0.717262335	0.415257513	0.516206654	0.297	0.241564147	0.248576377	0.172646213	0.167	0.09034725	0.088280807	0.159	0.196141493	0.067751016	0.117276281	0.296	0.180945599	0.344	0.377146787	0.418096977	0.701880477	0.763713487	0.804105104	1.121	1.105842291	1.46930127	1.513	1.818268053	2.075690044	2.283307211	2.402666238	1.89614303	1.857921257	1.57573035	1.733445887	1.66284456	1.301095285	1.283869704	1.138725462	1.07075599	1.25496736	1.061287673	1.092670479	0.848977428
b437	PFB0645c	Ribosomal protein L13, putative	0.741	0.605569794	0.580179696	0.488295027	0.453008219	0.481961974	0.39	0.500890383	0.456807911	0.368414665	0.423	0.373005081	0.488392205	0.623	 	0.534999423	0.687217052	0.914	1.082383667	1.211	1.25220173	1.434811597	1.525552546	1.822516335	1.737719386	1.676	1.572642528	1.579566012	1.36	1.231487244	2.024102567	0.9352018	1.063790565	1.180779937	1.158745788	0.838680448	0.752250059	0.732799174	0.62666387	0.659531003	0.759959602	0.707252092	0.460422578	0.52720555	0.601724067	0.687592202
d17715_11	PFD0600c	ribosomal protein, putative	0.451	0.504447731	0.648090932	0.571785866	0.388466723	0.455327236	0.368	0.390765556	0.331868979	0.320628679	0.394	0.283948498	0.45564287	0.537	0.771938849	0.627280978	1.000684506	1.167	1.218092836	1.571	1.450064403	1.467548465	2.061435677	1.549818571	1.734440712	2.191	1.8721935	1.807267421	2.119	1.226221286	1.535429028	1.009228357	0.987805524	0.872656743	0.892627072	0.6427442	0.600491788	0.54989827	0.410572883	0.559167596	0.613066459	0.563694408	0.460422578	0.618893485	0.524935024	0.364821647
e116_1	PFE1225w	50S ribosomal subunit protein L12, putative	0.48	0.462604158	0.436811633	0.427574393	0.376289058	0.305665357	0.196	0.214328971	0.163982325	0.1926855	0.172	0.176822468	0.266266317	0.317	0.368712337	0.252314143	0.370461519	0.469	0.392322958	0.595	0.588014604	0.568686702	1.097928727	1.070798289	1.222141435	1.424	1.703279985	1.751686745	1.912	2.083071667	1.920927835	1.588280322	1.678403825	1.666666692	1.507351547	1.102370357	0.790189608	0.714867726	0.573209793	0.595663381	0.547510849	0.588718217	0.509794591	0.645253764	0.563958993	0.494384463
e6534_1	MAL6P1.27	elongation factor G, putative	0.352	0.304528358	0.403275215	0.296013039	0.332449574	0.301860405	0.335	0.397870363	0.307141494	0.582680938	0.477	0.729231372	0.939763477	0.797	0.966396734	1.170457212	1.494998519	1.33	1.537215085	1.553	1.779835636	1.704189505	1.803417798	2.102411259	2.099198008	1.444	1.85471977	1.609149252	1.349	1.075012422	0.842281796	0.579051965	0.679056188	0.637793576	0.6137425	0.488925041	0.291742209	0.511644472	0.311625942	0.368868133	0.387263774	0.525500143	0.331825759	0.468754502	0.431781084	0.675090483
e804_1	PFE0960w	50S ribosomal subunit protein L14, putative	0.702	0.657874234	0.790620646	0.497150117	0.600357653	0.492108563	0.324	0.391949678	0.287619788	0.396161387	0.273	0.351063619	0.528260952	0.393	0.615362384	0.41818733	0.523907104	0.763	0.625907262	0.878	0.707846969	1.002684505	1.295501751	1.152367688	1.240174336	1.368	1.380430707	1.597495235	1.836	1.376677922	1.697694876	1.531526645	1.710144405	1.526610678	1.450396274	1.427404824	1.207524874	1.065128989	0.832518964	0.898057083	0.920206714	0.838956423	0.742876359	0.934070682	0.80313802	0.65804276
f11707_1	PF07_0062	GTP-binding translation elongation factor tu family protein, putative	0.379	0.371943032	0.360516306	0.382033909	0.321489694	0.299323758	0.215	0.32682208	0.23295902	0.240471509	0.147	0.233612168	0.271961843	0.306	0.479831124	0.484770205	0.620358623	0.853	1.032212396	1.216	1.267064577	1.315088057	2.077674456	2.039234962	2.020508665	2.144	1.72657849	1.928289783	1.842	1.786672125	1.737088954	1.146588742	1.05994327	0.906054736	0.886735161	0.709582228	0.515454826	0.631187565	0.433319315	0.559167596	0.517161017	0.39379585	0.43056975	0.539812613	0.453181338	0.403463168
f27464_2	PFI1575c	peptide release factor, putative	0.529	0.589297288	0.545804929	0.488295027	0.372635777	0.42615585	 	0.31261243	0.165283774	0.277467131	0.28	0.132939525	0.250603583	0.696	0.618729627	0.400665497	0.654335883	0.734	0.787935844	1.122	0.989313698	1.208459332	1.676213316	1.636186203	1.792638003	1.845	1.921286587	1.890638329	1.852	1.646747405	1.536367025	1.201697309	1.349455905	1.409178998	1.436648502	1.190266956	0.754866626	0.93124073	0.58230838	0.630855761	0.741749725	0.711203248	0.742876359	0.728918938	0.717537081	0.497794001
f30461_1	PF08_0011	leucine  -- tRNA ligase	0.393	0.311502304	0.27751371	0.354203642	0.263037031	0.341178341	0.206	0.258142078	0.308442943	0.484025992	0.468	0.623396038	0.966817265	0.916	1.256820863	1.096865631	1.637483714	1.732	2.007673667	1.94	2.019500365	1.675193948	2.084891858	1.657778063	1.451651532	1.542	1.454486349	1.394894867	1.296	1.305211016	0.961401803	0.843902461	0.838720972	0.713208349	0.763986661	0.587808798	0.592642245	0.564243435	0.543639421	0.564381291	0.579074659	0.252872258	0.453533482	0.449270796	0.430522264	0.4261935
f3492_1	PF08_0014	plastid 50S ribosomal protein, putative	0.441	0.49747382	0.518975805	0.414924275	0.311747599	0.215614572	0.163	0.292482079	0.182202581	0.220432222	0.189	0.259425681	0.370209826	0.373	0.440266109	0.516309484	0.634607156	0.77	0.891568313	1.004	1.08685157	1.367467092	1.931524589	1.649781071	1.607390491	2.035	1.767350724	1.83685066	2.311	1.585812594	2.078503923	1.271611285	1.439868472	1.341305735	1.304080014	0.956791511	0.701227913	0.698131694	0.456065713	0.626945509	0.545082858	0.528134234	0.43056975	0.372482161	0.483393412	0.403463168
f64345_2	PFL1590c	elongation factor g, putative	0.752	0.819436991	1.028729068	0.96646993	0.938896078	1.071731281	0.924	0.944942098	0.956563564	1.032794306	0.885	0.713743241	0.830124378	0.825	1.059837484	0.871418257	0.991916169	1.138	1.603836039	1.17	1.624703774	1.669581869	1.474129389	1.869698647	1.759850874	1.617	1.562657525	1.397584272	1.324	1.261578625	1.561691709	0.856240204	1.099378554	1.024563627	1.085096759	0.733387589	0.64366443	0.643141863	0.667607441	0.771625242	0.878930904	0.629546535	0.77043281	0.519182857	0.562700135	0.703503424
i14670_5	PFI1575c	peptide release factor, putative	0.507	0.499798468	0.487954634	0.44654957	0.253294917	0.294250464	0.2	0.283008973	0.158776536	0.218890735	0.237	0.148427628	0.28192903	0.297	0.405751932	0.407674237	0.659816078	0.629	0.807675355	1.063	1.00789234	1.11211927	1.710495385	1.463451034	1.749195038	1.757	1.642537745	1.807267421	1.864	1.461685838	1.397549979	1.214857607	1.419669889	1.327300121	1.476909901	1.194844902	0.79149793	0.867882919	0.392375744	0.566988138	0.582716627	0.611107934	0.660206936	0.694536001	0.662148291	0.654633188
